Name:	DI-NEARP-n160-Q2k.dat				
425	326	425	40	U	
426	67	43	24	L	
426	67	373	8	F	
426	67	426	40	U	
426	213	188	0	R	
426	213	214	8	F	
426	213	426	40	U	
426	402	43	0	R	
426	402	270	8	F	
426	402	426	40	U	
426	447	404	8	F	
426	447	426	40	U	
426	447	428	24	L	
427	70	388	8	F	
427	70	427	40	U	
427	260	261	24	L	
427	260	332	8	F	
427	260	427	40	U	
427	430	386	8	F	
427	430	387	0	R	
427	430	427	40	U	
428	52	381	8	F	
428	52	404	0	R	
428	52	428	40	U	
428	81	374	8	F	
428	81	428	40	U	
428	447	404	24	L	
428	447	426	8	F	
428	447	428	40	U	
429	342	13	24	L	
429	342	329	8	F	
429	342	429	40	U	
429	377	29	8	F	
429	377	71	24	L	
429	377	415	24	L	
429	377	429	40	U	
429	411	13	0	R	
429	411	261	8	F	
429	411	429	40	U	
430	386	36	0	R	
430	386	68	8	F	
430	386	420	24	L	
430	386	430	40	U	
430	387	36	24	L	
430	387	388	0	R	
430	387	430	40	U	
430	387	443	8	F	
430	427	70	24	L	
430	427	260	8	F	
430	427	430	40	U	
431	58	388	8	F	
431	58	431	40	U	
431	169	160	8	F	
431	169	400	0	R	
431	169	431	40	U	
431	169	443	24	L	
431	330	37	0	R	
431	330	74	24	L	
431	330	329	8	F	
431	330	431	40	U	
432	113	114	0	R	
432	113	198	24	L	
432	113	355	8	F	
432	113	432	40	U	
432	148	147	24	L	
432	148	171	8	F	
432	148	432	40	U	
432	234	233	8	F	
432	234	414	0	R	
432	234	432	40	U	
433	341	151	8	F	
433	341	340	0	R	
433	341	433	40	U	
434	23	369	8	F	
434	23	392	0	R	
434	23	434	40	U	
434	48	49	0	R	
434	48	378	8	F	
434	48	434	40	U	
434	92	417	8	F	
434	92	434	40	U	
435	55	108	8	F	
435	55	295	24	L	
435	55	336	0	R	
435	55	435	40	U	
435	406	153	0	R	
435	406	200	8	F	
435	406	336	24	L	
435	406	435	40	U	
435	423	197	8	F	
435	423	435	40	U	
435	423	441	24	L	
435	436	153	24	L	
435	436	265	8	F	
435	436	435	40	U	
435	436	441	0	R	
436	153	119	8	F	
436	153	228	0	R	
436	153	406	24	L	
436	153	436	40	U	
436	265	264	8	F	
436	265	436	40	U	
436	265	440	0	R	
436	435	55	8	F	
436	435	406	0	R	
436	435	423	24	L	
436	435	436	40	U	
436	441	423	0	R	
436	441	436	40	U	
436	441	440	8	F	
437	192	193	24	L	
437	192	348	8	F	
437	192	361	0	R	
437	192	437	40	U	
437	193	192	0	R	
437	193	335	8	F	
437	193	437	40	U	
437	389	223	8	F	
437	389	288	24	L	
437	389	437	40	U	
438	117	97	8	F	
438	117	362	0	R	
438	117	438	40	U	
438	179	180	8	F	
438	179	438	40	U	
438	225	47	24	L	
438	225	224	8	F	
438	225	438	40	U	
439	69	439	40	U	
439	216	60	8	F	
439	216	439	40	U	
439	370	239	8	F	
439	370	302	0	R	
439	370	439	40	U	
440	215	187	24	L	
440	215	367	8	F	
440	215	440	40	U	
440	265	264	0	R	
440	265	436	8	F	
440	265	440	40	U	
440	441	423	24	L	
440	441	436	8	F	
440	441	440	40	U	
441	423	197	8	F	
441	423	435	0	R	
441	423	441	40	U	
441	436	153	8	F	
441	436	265	0	R	
441	436	435	24	L	
441	436	441	40	U	
441	440	215	8	F	
441	440	265	24	L	
441	440	441	40	U	
442	12	94	8	F	
442	12	290	0	R	
442	12	422	24	L	
442	12	442	40	U	
442	64	442	40	U	
442	89	290	24	L	
442	89	331	0	R	
442	89	413	8	F	
442	89	442	40	U	
443	156	86	0	R	
443	156	162	8	F	
443	156	443	40	U	
443	169	160	24	L	
443	169	400	8	F	
443	169	431	0	R	
443	169	443	40	U	
443	387	36	8	F	
443	387	388	24	L	
443	387	430	24	L	
443	387	443	40	U	
444	65	444	40	U	
444	275	128	0	R	
444	275	412	24	L	
444	275	444	40	U	
444	318	18	8	F	
444	318	317	24	L	
444	318	412	0	R	
444	318	444	40	U	
445	368	7	0	R	
445	368	369	8	F	
445	368	445	40	U	
445	391	279	8	F	
445	391	390	0	R	
445	391	392	0	R	
445	391	445	40	U	
445	419	61	8	F	
445	419	259	0	R	
445	419	308	24	L	
445	419	445	40	U	
446	79	446	40	U	
446	357	358	0	R	
446	357	421	8	F	
446	357	446	40	U	
446	448	77	24	L	
446	448	82	8	F	
446	448	446	40	U	
447	404	52	24	L	
447	404	405	8	F	
447	404	447	40	U	
447	426	67	0	R	
447	426	213	24	L	
447	426	402	8	F	
447	426	447	40	U	
447	428	52	0	R	
447	428	81	8	F	
447	428	447	40	U	
448	77	448	40	U	
448	82	83	24	L	
448	82	248	8	F	
448	82	448	40	U	
448	446	79	0	R	
448	446	357	8	F	
448	446	448	40	U	
